GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DAT-EFFET
1712;5;M;05K121;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 1;0;5;3521,46;0;0;188,67;01/03/2011
1713;5;M;05K122;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 2;0;15;5408,18;0;0;662,07;01/03/2011
1714;5;M;05K123;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 3;0;0;8828,05;0;0;0;01/03/2011
1715;5;M;05K124;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 4;0;0;11209,33;0;0;0;01/03/2011
1716;5;M;05K131;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge supérieur à 17 ans, niveau 1;2;7;2626,55;0;403,68;123,9;01/03/2011
1717;5;M;05K132;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge supérieur à 17 ans, niveau 2;0;21;4670,36;0;0;112,65;01/03/2011
1718;5;M;05K133;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge supérieur à 17 ans, niveau 3;4;39;7242,32;2571,96;0;89,45;01/03/2011
1719;5;M;05K134;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge supérieur à 17 ans, niveau 4;7;59;9031,24;1788,92;0;283,32;01/03/2011
1720;5;M;05K13J;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge supérieur à 17 ans, en ambulatoire;0;0;1819,19;0;0;0;01/03/2011
1721;5;C;05K14Z;Mise en place de certains accès vasculaires pour des affections de la CMD 05, séjours de moins de 2 jours;0;0;798,93;0;0;0;01/03/2011
1722;5;M;05K151;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 1;0;4;1471,61;0;0;660,14;01/03/2011
1723;5;M;05K152;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 2;0;0;2895,35;0;0;0;01/03/2011
1724;5;M;05K153;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 3;0;0;4726,22;0;0;0;01/03/2011
1725;5;M;05K154;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 4;0;0;6001,08;0;0;0;01/03/2011
1726;5;M;05K15J;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, en ambulatoire;0;0;1092,74;0;0;0;01/03/2011
1727;5;M;05K17J;Affections cardiovasculaires sans acte opératoire de la CMD 05, avec anesthésie, en ambulatoire;0;0;659,06;0;0;0;01/03/2011
1728;5;M;05K18J;Varices avec acte autre que ligature et éveinage, en ambulatoire;0;0;717,93;0;0;0;01/03/2011
1729;5;M;05M041;Infarctus aigu du myocarde, niveau 1;0;10;1825,74;0;0;103,12;01/03/2011
1730;5;M;05M042;Infarctus aigu du myocarde, niveau 2;0;20;2856,94;0;0;103,49;01/03/2011
1731;5;M;05M043;Infarctus aigu du myocarde, niveau 3;5;30;4016,87;1159,93;0;95,68;01/03/2011
1732;5;M;05M044;Infarctus aigu du myocarde, niveau 4;8;46;5547,75;1530,88;0;223,37;01/03/2011
1733;5;M;05M04T;Infarctus aigu du myocarde, très courte durée;0;0;902,38;0;0;0;01/03/2011
1734;5;M;05M051;Syncopes et lipothymies, niveau 1;0;8;1363,03;0;0;114,58;01/03/2011
1735;5;M;05M052;Syncopes et lipothymies, niveau 2;0;17;2394,28;0;0;128,21;01/03/2011
1736;5;M;05M053;Syncopes et lipothymies, niveau 3;0;23;3163,55;0;0;144,95;01/03/2011
1737;5;M;05M054;Syncopes et lipothymies, niveau 4;5;30;4178,18;1014,63;0;254,87;01/03/2011
1738;5;M;05M061;Angine de poitrine, niveau 1;0;6;888,57;0;0;129,37;01/03/2011
1739;5;M;05M062;Angine de poitrine, niveau 2;0;16;2182,28;0;0;133,05;01/03/2011
1740;5;M;05M063;Angine de poitrine, niveau 3;0;23;3242,85;0;0;121,3;01/03/2011
1741;5;M;05M064;Angine de poitrine, niveau 4;6;34;4577,1;1334,25;0;251,51;01/03/2011
1742;5;M;05M06T;Angine de poitrine, très courte durée;0;0;717,34;0;0;0;01/03/2011
1743;5;M;05M071;Thrombophlébites veineuses profondes, niveau 1;0;16;2535,43;0;0;88,47;01/03/2011
1744;5;M;05M072;Thrombophlébites veineuses profondes, niveau 2;0;21;2977,8;0;0;113,1;01/03/2011
1745;5;M;05M073;Thrombophlébites veineuses profondes, niveau 3;5;28;4086;1108,2;0;88,4;01/03/2011
1746;5;M;05M074;Thrombophlébites veineuses profondes, niveau 4;6;48;6031,56;1945,56;0;234,55;01/03/2011
1747;5;M;05M07T;Thrombophlébites veineuses profondes, très courte durée;0;0;690,27;0;0;0;01/03/2011
1748;5;M;05M081;Arythmies et troubles de la conduction cardiaque, niveau 1;0;9;1376,02;0;0;112,58;01/03/2011
1749;5;M;05M082;Arythmies et troubles de la conduction cardiaque, niveau 2;0;18;2377,63;0;0;124,94;01/03/2011
1750;5;M;05M083;Arythmies et troubles de la conduction cardiaque, niveau 3;0;25;3436,17;0;0;120,03;01/03/2011
1751;5;M;05M084;Arythmies et troubles de la conduction cardiaque, niveau 4;0;34;4516,43;0;0;245,73;01/03/2011
1752;5;M;05M08T;Arythmies et troubles de la conduction cardiaque, très courte durée;0;0;521,83;0;0;0;01/03/2011
1753;5;M;05M091;Insuffisances cardiaques et états de choc circulatoire, niveau 1;4;20;2739,23;0;526,45;141,79;01/03/2011
1754;5;M;05M092;Insuffisances cardiaques et états de choc circulatoire, niveau 2;5;26;3589,97;850,74;0;169,84;01/03/2011
1755;5;M;05M093;Insuffisances cardiaques et états de choc circulatoire, niveau 3;6;33;4778,82;1188,85;0;186,92;01/03/2011
1756;5;M;05M094;Insuffisances cardiaques et états de choc circulatoire, niveau 4;8;47;7395,71;2616,89;0;289,66;01/03/2011
1757;5;M;05M09T;Insuffisances cardiaques et états de choc circulatoire, très courte durée;0;0;633,42;0;0;0;01/03/2011
1758;5;M;05M101;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 1;0;4;1319,02;0;0;155,95;01/03/2011
1759;5;M;05M102;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 2;0;20;4012,6;0;0;148,32;01/03/2011
1760;5;M;05M103;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 3;0;35;6849,52;0;0;92,66;01/03/2011
1761;5;M;05M104;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 4;8;46;7868,76;1019,24;0;317,51;01/03/2011
1762;5;M;05M111;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 1;0;11;1739,88;0;0;123,06;01/03/2011
1763;5;M;05M112;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 2;0;23;3633,14;0;0;110,04;01/03/2011
1764;5;M;05M113;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 3;4;34;4974,22;1341,08;0;103,82;01/03/2011
1765;5;M;05M114;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 4;9;55;7154,42;2180,2;0;242,65;01/03/2011
1766;5;M;05M11T;Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, très courte durée;0;0;496,22;0;0;0;01/03/2011
1767;5;M;05M121;Troubles vasculaires périphériques, niveau 1;0;9;1792,14;0;0;116,69;01/03/2011
1768;5;M;05M122;Troubles vasculaires périphériques, niveau 2;0;24;3505,25;0;0;140,02;01/03/2011
1769;5;M;05M123;Troubles vasculaires périphériques, niveau 3;4;35;5181,66;1676,41;0;176,88;01/03/2011
1770;5;M;05M124;Troubles vasculaires périphériques, niveau 4;6;49;7657,95;2476,29;0;290,03;01/03/2011
1771;5;M;05M12T;Troubles vasculaires périphériques, très courte durée;0;0;644,53;0;0;0;01/03/2011
1772;5;M;05M131;Douleurs thoraciques, niveau 1;0;7;1108,32;0;0;131,92;01/03/2011
1773;5;M;05M132;Douleurs thoraciques, niveau 2;0;14;2031,79;0;0;260,85;01/03/2011
1774;5;M;05M133;Douleurs thoraciques, niveau 3;0;0;2857,05;0;0;0;01/03/2011
1775;5;M;05M134;Douleurs thoraciques, niveau 4;0;0;4093,1;0;0;0;01/03/2011
1776;5;M;05M141;Arrêt cardiaque, niveau 1;0;0;1272,54;0;0;0;01/03/2011
1777;5;M;05M142;Arrêt cardiaque, niveau 2;0;19;3246,65;0;0;107,3;01/03/2011
1778;5;M;05M143;Arrêt cardiaque, niveau 3;0;30;5112,97;0;0;81,9;01/03/2011
1779;5;M;05M144;Arrêt cardiaque, niveau 4;5;57;7324,13;2211,16;0;240,43;01/03/2011
1780;5;M;05M151;Hypertension artérielle, niveau 1;0;10;1620,48;0;0;118,92;01/03/2011
1781;5;M;05M152;Hypertension artérielle, niveau 2;0;18;2879,49;0;0;81,56;01/03/2011
1782;5;M;05M153;Hypertension artérielle, niveau 3;0;26;3532;0;0;199,41;01/03/2011
1783;5;M;05M154;Hypertension artérielle, niveau 4;0;35;5326,68;0;0;278,93;01/03/2011
1784;5;M;05M15T;Hypertension artérielle, très courte durée;0;0;585,47;0;0;0;01/03/2011
1785;5;M;05M161;Athérosclérose coronarienne, niveau 1;0;7;1073,63;0;0;134,05;01/03/2011
1786;5;M;05M162;Athérosclérose coronarienne, niveau 2;0;18;2548,16;0;0;146,3;01/03/2011
1787;5;M;05M163;Athérosclérose coronarienne, niveau 3;0;27;3864,88;0;0;262,98;01/03/2011
1788;5;M;05M164;Athérosclérose coronarienne, niveau 4;0;35;6318,86;0;0;331,42;01/03/2011
1789;5;M;05M16T;Athérosclérose coronarienne, très courte durée;0;0;603,13;0;0;0;01/03/2011
1790;5;M;05M171;Autres affections de l'appareil circulatoire, niveau 1;0;9;1727,14;0;0;115,58;01/03/2011
1791;5;M;05M172;Autres affections de l'appareil circulatoire, niveau 2;0;22;3258,19;0;0;114,6;01/03/2011
1792;5;M;05M173;Autres affections de l'appareil circulatoire, niveau 3;4;33;4975,25;1717,06;0;89,24;01/03/2011
1793;5;M;05M174;Autres affections de l'appareil circulatoire, niveau 4;6;51;6581,49;1606,24;0;239,16;01/03/2011
1794;5;M;05M17T;Autres affections de l'appareil circulatoire, très courte durée;0;0;529,94;0;0;0;01/03/2011
1795;5;M;05M181;Endocardites aiguës et subaiguës, niveau 1;4;32;4697,46;0;946,76;184,48;01/03/2011
1796;5;M;05M182;Endocardites aiguës et subaiguës, niveau 2;6;44;6911,27;2213,81;0;203,5;01/03/2011
1797;5;M;05M183;Endocardites aiguës et subaiguës, niveau 3;8;58;9760,3;2849,03;0;206,03;01/03/2011
1798;5;M;05M184;Endocardites aiguës et subaiguës, niveau 4;11;66;11408,55;1648,25;0;323,84;01/03/2011
1799;5;M;05M191;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 1;0;0;768,73;0;0;0;01/03/2011
1800;5;M;05M192;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 2;0;16;1372,3;0;0;157,24;01/03/2011
1801;5;M;05M193;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 3;0;0;1929,75;0;0;0;01/03/2011
1802;5;M;05M194;Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 4;0;0;2764,63;0;0;0;01/03/2011
1803;5;M;05M20Z;Explorations et surveillance pour affections de l'appareil circulatoire;0;0;822,34;0;0;0;01/03/2011
1804;5;M;05M21E;Infarctus aigu du myocarde avec décès : séjours de moins de 2 jours;0;0;922,32;0;0;0;01/03/2011
1805;5;M;05M22E;Autres affections de la CMD 05 avec décès : séjours de moins de 2 jours;0;0;891,38;0;0;0;01/03/2011
1806;5;M;05M23T;Symptômes et autres recours aux soins de la CMD 05, très courte durée;0;0;576,6;0;0;0;01/03/2011
1807;5;M;05M23Z;Symptômes et autres recours aux soins de la CMD 05;0;9;1378,22;0;0;274;01/03/2011
1813;5;M;05M05T;Syncopes et lipothymies, très courte durée;0;0;604,73;0;0;0;01/03/2011
1814;5;M;05M10T;Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, très courte durée;0;0;695,58;0;0;0;01/03/2011
1815;5;M;05M13T;Douleurs thoraciques, très courte durée;0;0;646,07;0;0;0;01/03/2011
1816;5;M;05M18T;Transferts et autres séjours courts pour endocardites aiguës et subaiguës;0;0;910,4;0;0;0;01/03/2011
1817;5;M;05K191;Traitements majeurs de troubles du rythme par voie vasculaire, niveau 1;0;7;4959,95;0;0;248,42;01/03/2011
1818;5;M;05K192;Traitements majeurs de troubles du rythme par voie vasculaire, niveau 2;0;20;8454,2;0;0;242,41;01/03/2011
1819;5;M;05K193;Traitements majeurs de troubles du rythme par voie vasculaire, niveau 3;6;36;14295,97;5841,77;0;172,29;01/03/2011
1820;5;M;05K194;Traitements majeurs de troubles du rythme par voie vasculaire, niveau 4;11;64;19120,14;4824,17;0;557,34;01/03/2011
1821;5;M;05K201;Autres traitements de troubles du rythme par voie vasculaire, niveau 1;0;7;2338,26;0;0;117,12;01/03/2011
1822;5;M;05K202;Autres traitements de troubles du rythme par voie vasculaire, niveau 2;0;20;3985,55;0;0;114,28;01/03/2011
1823;5;M;05K203;Autres traitements de troubles du rythme par voie vasculaire, niveau 3;6;36;6739,53;2753,98;0;81,22;01/03/2011
1824;5;M;05K204;Autres traitements de troubles du rythme par voie vasculaire, niveau 4;11;64;9013,77;2274,24;0;262,74;01/03/2011
1825;5;M;05K20T;Autres traitements de troubles du rythme par voie vasculaire, très courte durée;0;0;1676,04;0;0;0;01/03/2011
1931;6;C;06C021;Chirurgie majeure des malformations digestives, niveau 1;4;30;4728,8;0;848,77;166,5;01/03/2011
1932;6;C;06C022;Chirurgie majeure des malformations digestives, niveau 2;10;60;9723,78;4994,98;0;196,41;01/03/2011
1933;6;C;06C023;Chirurgie majeure des malformations digestives, niveau 3;13;77;17600,43;7876,65;0;144,85;01/03/2011
1934;6;C;06C024;Chirurgie majeure des malformations digestives, niveau 4;16;165;30346,66;12746,23;0;344,24;01/03/2011
1935;6;C;06C031;Résections rectales, niveau 1;5;28;8205,36;0;1183,35;132,85;01/03/2011
1936;6;C;06C032;Résections rectales, niveau 2;7;38;9579,94;1374,58;0;164,65;01/03/2011
1937;6;C;06C033;Résections rectales, niveau 3;10;57;13164,79;3584,85;0;149,59;01/03/2011
1938;6;C;06C034;Résections rectales, niveau 4;11;84;18125,85;4961,06;0;401,44;01/03/2011
1939;6;C;06C041;Interventions majeures sur l'intestin grêle et le côlon, niveau 1;5;24;6047,34;0;550,29;166,15;01/03/2011
1940;6;C;06C042;Interventions majeures sur l'intestin grêle et le côlon, niveau 2;6;37;8116;2068,66;0;167,63;01/03/2011
1941;6;C;06C043;Interventions majeures sur l'intestin grêle et le côlon, niveau 3;9;53;10834,56;2718,56;0;169,63;01/03/2011
1942;6;C;06C044;Interventions majeures sur l'intestin grêle et le côlon, niveau 4;15;87;17346,46;6511,9;0;370,78;01/03/2011
1943;6;C;06C051;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 1;2;11;4460,49;0;1497,88;209,66;01/03/2011
1944;6;C;06C052;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 2;0;27;7815,01;0;0;316,52;01/03/2011
1945;6;C;06C053;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 3;0;47;14145,49;0;0;354,57;01/03/2011
1946;6;C;06C054;Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 4;6;80;25846,17;11700,68;0;600,62;01/03/2011
1947;6;C;06C071;Interventions mineures sur l'intestin grêle et le côlon, niveau 1;3;15;3657,03;0;590,2;158,51;01/03/2011
1948;6;C;06C072;Interventions mineures sur l'intestin grêle et le côlon, niveau 2;5;25;5396,73;1739,7;0;202,43;01/03/2011
1949;6;C;06C073;Interventions mineures sur l'intestin grêle et le côlon, niveau 3;5;45;10394,99;4998,26;0;244,2;01/03/2011
1950;6;C;06C074;Interventions mineures sur l'intestin grêle et le côlon, niveau 4;8;78;18453,7;8058,71;0;441,36;01/03/2011
1951;6;C;06C081;Appendicectomies compliquées, niveau 1;3;13;3161,13;0;654,32;176,13;01/03/2011
1952;6;C;06C082;Appendicectomies compliquées, niveau 2;4;21;4569,69;1408,56;0;222,3;01/03/2011
1953;6;C;06C083;Appendicectomies compliquées, niveau 3;5;30;6791,44;2221,75;0;282,65;01/03/2011
1954;6;C;06C084;Appendicectomies compliquées, niveau 4;0;40;9617,91;0;0;450,5;01/03/2011
1955;6;C;06C091;Appendicectomies non compliquées, niveau 1;2;9;1976,53;0;289,77;160,78;01/03/2011
1956;6;C;06C092;Appendicectomies non compliquées, niveau 2;0;15;3328,18;0;0;183,91;01/03/2011
1957;6;C;06C093;Appendicectomies non compliquées, niveau 3;0;27;5913,49;0;0;194,75;01/03/2011
1958;6;C;06C094;Appendicectomies non compliquées, niveau 4;5;49;10197,94;4284,45;0;386,79;01/03/2011
1959;6;C;06C101;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 1;0;7;1522,57;0;0;78,21;01/03/2011
1960;6;C;06C102;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 2;0;32;3745,56;0;0;75,66;01/03/2011
1961;6;C;06C103;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 3;4;72;6779,62;3034,06;0;75,54;01/03/2011
1962;6;C;06C104;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 4;20;137;11689,41;4909,79;0;159,4;01/03/2011
1963;6;C;06C10J;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, en ambulatoire;0;0;1522,57;0;0;0;01/03/2011
1964;6;C;06C111;Interventions réparatrices pour hernies et éventrations à l'exception des hernies inguinales et crurales, âge supérieur à 17 ans, niveau 1;2;9;2116,15;0;297,33;185,21;01/03/2011
1965;6;C;06C112;Interventions réparatrices pour hernies et éventrations à l'exception des hernies inguinales et crurales, âge supérieur à 17 ans, niveau 2;0;18;3958,82;0;0;144,44;01/03/2011
1966;6;C;06C113;Interventions réparatrices pour hernies et éventrations à l'exception des hernies inguinales et crurales, âge supérieur à 17 ans, niveau 3;6;36;7078,47;3119,65;0;308,81;01/03/2011
1967;6;C;06C114;Interventions réparatrices pour hernies et éventrations à l'exception des hernies inguinales et crurales, âge supérieur à 17 ans, niveau 4;6;56;13254,76;6176,29;0;439,46;01/03/2011
1968;6;C;06C11J;Interventions réparatrices pour hernies et éventrations à l'exception des hernies inguinales et crurales, âge supérieur à 17 ans, en ambulatoire;0;0;1521,48;0;0;0;01/03/2011
1969;6;C;06C121;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 1;0;6;1732,03;0;0;173,84;01/03/2011
1970;6;C;06C122;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 2;0;12;2876,55;0;0;159,3;01/03/2011
1971;6;C;06C123;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 3;0;22;4469,56;0;0;198,06;01/03/2011
1972;6;C;06C124;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 4;0;41;8232,78;0;0;373,66;01/03/2011
1973;6;C;06C12J;Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, en ambulatoire;0;0;1732,03;0;0;0;01/03/2011
1974;6;C;06C131;Libérations d'adhérences péritonéales, niveau 1;3;16;3677,27;0;768,59;162,6;01/03/2011
1975;6;C;06C132;Libérations d'adhérences péritonéales, niveau 2;4;27;5580,16;1902,89;0;153,08;01/03/2011
1976;6;C;06C133;Libérations d'adhérences péritonéales, niveau 3;7;39;7417,1;1836,94;0;268,57;01/03/2011
1977;6;C;06C134;Libérations d'adhérences péritonéales, niveau 4;10;59;12788,51;5371,41;0;400,63;01/03/2011
1978;6;C;06C141;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 1;0;6;1355,98;0;0;138;01/03/2011
1979;6;C;06C142;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 2;0;17;3367,46;0;0;144,9;01/03/2011
1980;6;C;06C143;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 3;0;34;6033,51;0;0;223,13;01/03/2011
1981;6;C;06C144;Interventions sur le rectum et l'anus autres que les résections rectales, niveau 4;6;53;10272,97;4239,46;0;358,59;01/03/2011
1982;6;C;06C14J;Interventions sur le rectum et l'anus autres que les résections rectales, en ambulatoire;0;0;908,27;0;0;0;01/03/2011
